loss,master_output_loss,sub_output_loss,master_output_categorical_accuracy,master_output_f1_m,master_output_precision_m,master_output_recall_m,sub_output_categorical_accuracy,sub_output_f1_m,sub_output_precision_m,sub_output_recall_m,val_loss,val_master_output_loss,val_sub_output_loss,val_master_output_categorical_accuracy,val_master_output_f1_m,val_master_output_precision_m,val_master_output_recall_m,val_sub_output_categorical_accuracy,val_sub_output_f1_m,val_sub_output_precision_m,val_sub_output_recall_m
3.757173538208008,0.9832580089569092,2.7739155292510986,0.6585286259651184,0.6570515036582947,0.6885979771614075,0.62890625,0.244140625,0.20415104925632477,0.3184577524662018,0.1536458283662796,4.924938678741455,1.8962697982788086,3.0286686420440674,0.6145833134651184,0.6295850872993469,0.6483641266822815,0.6119791865348816,0.2890625,0.30284246802330017,0.370059996843338,0.2565104067325592
2.2427210807800293,0.46278634667396545,1.7799347639083862,0.8383293747901917,0.8356053829193115,0.8623496890068054,0.8106380105018616,0.48568540811538696,0.47905218601226807,0.6118983626365662,0.39509114623069763,2.4006762504577637,0.7022213339805603,1.6984548568725586,0.7395833134651184,0.751791775226593,0.788163423538208,0.71875,0.46875,0.4452672004699707,0.6643305420875549,0.3359375
1.8632256984710693,0.37389305233955383,1.489332675933838,0.8679690361022949,0.8704665303230286,0.8897392153739929,0.852135419845581,0.5479959845542908,0.5384530425071716,0.6626622080802917,0.45445314049720764,2.2110705375671387,0.44272175431251526,1.7683488130569458,0.86328125,0.8645018935203552,0.8923750519752502,0.8385416865348816,0.5182291865348816,0.46123918890953064,0.6008098125457764,0.375
1.6637967824935913,0.31348857283592224,1.3503082990646362,0.8915459513664246,0.8917914032936096,0.9088914394378662,0.8754947781562805,0.596160352230072,0.5905354619026184,0.6971466541290283,0.5126302242279053,1.84048330783844,0.42706191539764404,1.4134215116500854,0.86328125,0.8632922768592834,0.881000280380249,0.8463541865348816,0.5807291865348816,0.5246582627296448,0.7122476696968079,0.4153645932674408
1.5147747993469238,0.27419859170913696,1.2405763864517212,0.9013136029243469,0.8996590971946716,0.9132933020591736,0.886523425579071,0.6214213371276855,0.6234533190727234,0.7278977036476135,0.5459505319595337,1.624292016029358,0.35058915615081787,1.2737030982971191,0.8684895634651184,0.8724892735481262,0.8847654461860657,0.8606770634651184,0.6080729365348816,0.5838531851768494,0.7327675819396973,0.4856770932674408
1.4406973123550415,0.2601975202560425,1.18049955368042,0.9127652645111084,0.908078134059906,0.924403190612793,0.8924219012260437,0.6409565806388855,0.6342183947563171,0.7361401915550232,0.5580859184265137,1.390375018119812,0.2818569839000702,1.108518123626709,0.8958333134651184,0.8958364129066467,0.9065240025520325,0.8854166865348816,0.6484375,0.6233584880828857,0.7552854418754578,0.53125
1.298367977142334,0.2133846879005432,1.084983229637146,0.9259009957313538,0.9248750805854797,0.9370966553688049,0.9130468368530273,0.6615021824836731,0.651633083820343,0.7499389052391052,0.5766797065734863,1.2161556482315063,0.2061377614736557,1.010017991065979,0.9309895634651184,0.9302218556404114,0.9401120543479919,0.9205729365348816,0.6901041865348816,0.6601354479789734,0.7846031188964844,0.5703125
1.2100056409835815,0.18967369198799133,1.0203319787979126,0.9296059012413025,0.9257791042327881,0.9381712079048157,0.9138281345367432,0.6749747395515442,0.6830293536186218,0.779122531414032,0.6084114909172058,1.139809012413025,0.1778535693883896,0.9619553089141846,0.9466145634651184,0.9439255595207214,0.9572747349739075,0.9309895634651184,0.7057291865348816,0.6874400973320007,0.7956183552742004,0.60546875
1.1177700757980347,0.18206556141376495,0.9357045888900757,0.9373526573181152,0.9358168244361877,0.9466042518615723,0.9253385663032532,0.7046143412590027,0.713109016418457,0.7944291234016418,0.647265613079071,1.071961522102356,0.1705101579427719,0.9014512896537781,0.9453125,0.9424445629119873,0.9570350646972656,0.9283854365348816,0.7174479365348816,0.6985292434692383,0.8139874339103699,0.6119791865348816
1.0963623523712158,0.1795942485332489,0.9167681336402893,0.9417312145233154,0.9417517781257629,0.9526055455207825,0.9311979413032532,0.7110137939453125,0.7110113501548767,0.7939403057098389,0.6444661617279053,1.075204849243164,0.14366775751113892,0.9315369725227356,0.953125,0.9518706202507019,0.9640775322914124,0.9401041865348816,0.7005208134651184,0.7037787437438965,0.7829632759094238,0.6393229365348816
