loss,master_output_loss,sub_output_loss,master_output_categorical_accuracy,master_output_f1_m,master_output_precision_m,master_output_recall_m,sub_output_categorical_accuracy,sub_output_f1_m,sub_output_precision_m,sub_output_recall_m,val_loss,val_master_output_loss,val_sub_output_loss,val_master_output_categorical_accuracy,val_master_output_f1_m,val_master_output_precision_m,val_master_output_recall_m,val_sub_output_categorical_accuracy,val_sub_output_f1_m,val_sub_output_precision_m,val_sub_output_recall_m
4.153713703155518,1.0830740928649902,3.07063889503479,0.673828125,0.6681484580039978,0.6969213485717773,0.6422526240348816,0.2679036557674408,0.22601206600666046,0.3370939791202545,0.1705729216337204,156937.265625,151375.390625,5561.87890625,0.4895833432674408,0.489583283662796,0.4895833432674408,0.4895833432674408,0.14453125,0.0,0.0,0.0
2.5959084033966064,0.5940008163452148,2.0019078254699707,0.8130683898925781,0.8157328963279724,0.8391649723052979,0.7937890887260437,0.41428089141845703,0.34867534041404724,0.5193089246749878,0.26321613788604736,2745.321044921875,2742.763671875,2.557543992996216,0.2044270783662796,0.20442704856395721,0.2044270783662796,0.2044270783662796,0.2486979216337204,0.0,0.0,0.0
2.2324018478393555,0.40156951546669006,1.8308321237564087,0.8602222800254822,0.8588166236877441,0.8798208236694336,0.8389973640441895,0.44863590598106384,0.391394704580307,0.5662742257118225,0.3000781238079071,277.907470703125,275.3495178222656,2.557960033416748,0.1197916641831398,0.11979161947965622,0.1197916641831398,0.1197916641831398,0.3216145932674408,0.0,0.0,0.0
1.9608252048492432,0.3008125126361847,1.6600128412246704,0.8962613940238953,0.8996656537055969,0.9217056632041931,0.8787891268730164,0.4934321343898773,0.45369455218315125,0.6083469986915588,0.3630599081516266,42.2788200378418,39.7169075012207,2.5619142055511475,0.1354166716337204,0.13541661202907562,0.1354166716337204,0.1354166716337204,0.2317708283662796,0.0,0.0,0.0
1.9125252962112427,0.3629102408885956,1.5496149063110352,0.8736948370933533,0.8750851154327393,0.8921284675598145,0.8588151335716248,0.5018524527549744,0.4681081771850586,0.6200549006462097,0.37763023376464844,29.14374542236328,26.57818031311035,2.5655627250671387,0.55859375,0.5585936903953552,0.55859375,0.55859375,0.2317708283662796,0.0,0.0,0.0
1.7245758771896362,0.2781520187854767,1.446424126625061,0.902997612953186,0.9010249972343445,0.9247536063194275,0.8789584040641785,0.5318288803100586,0.4909978210926056,0.6290897727012634,0.4033072888851166,5.366190433502197,2.7957727909088135,2.5704185962677,0.6575520634651184,0.6570854783058167,0.6605799794197083,0.6536458134651184,0.2317708283662796,0.0,0.0,0.0
1.5988527536392212,0.2379082888364792,1.360944390296936,0.9205119609832764,0.9190142750740051,0.933798611164093,0.9048307538032532,0.5668575167655945,0.5328653454780579,0.6681632399559021,0.4439973831176758,7.017761707305908,4.445539951324463,2.5722217559814453,0.6223958134651184,0.6230119466781616,0.62629634141922,0.6197916865348816,0.234375,0.0,0.0,0.0
1.536041021347046,0.21997985243797302,1.3160611391067505,0.9208487868309021,0.9263577461242676,0.9398105144500732,0.9134114384651184,0.5756146907806396,0.5625820755958557,0.6842491626739502,0.4782942831516266,4.1005024909973145,1.525955080986023,2.5745480060577393,0.3567708432674408,0.37548694014549255,0.427824467420578,0.3346354067325592,0.234375,0.0,0.0,0.0
1.4643044471740723,0.20770961046218872,1.2565948963165283,0.9232064485549927,0.9250625967979431,0.9420862793922424,0.908776044845581,0.6062647104263306,0.5918599963188171,0.7194005846977234,0.5037630200386047,3.1875574588775635,0.6111481785774231,2.576409101486206,0.8528645634651184,0.8521177172660828,0.8566324710845947,0.84765625,0.234375,0.0,0.0,0.0
1.4382381439208984,0.21121467649936676,1.2270233631134033,0.9242169260978699,0.9264039993286133,0.9403629899024963,0.9129688143730164,0.6035702228546143,0.5834880471229553,0.702104389667511,0.49973955750465393,4.030794620513916,1.4550679922103882,2.5757265090942383,0.75390625,0.7559184432029724,0.7619471549987793,0.75,0.2330729216337204,0.002583978930488229,0.166666641831398,0.0013020833721384406
