loss,master_output_loss,sub_output_loss,master_output_categorical_accuracy,sub_output_categorical_accuracy,val_loss,val_master_output_loss,val_sub_output_loss,val_master_output_categorical_accuracy,val_sub_output_categorical_accuracy
4.258480548858643,1.2979024648666382,2.9605777263641357,0.5859375,0.1848958283662796,3.8411929607391357,1.3357430696487427,2.5054500102996826,0.2669270932674408,0.3385416567325592
2.789489984512329,0.6042440533638,2.1852455139160156,0.7987927794456482,0.38832998275756836,3.6431853771209717,1.1515531539916992,2.4916319847106934,0.48828125,0.3177083432674408
2.349672794342041,0.45533648133277893,1.894336223602295,0.8544601202011108,0.4540576934814453,2.956399917602539,0.9778634905815125,1.9785362482070923,0.6510416865348816,0.4205729067325592
1.9987657070159912,0.3851008117198944,1.6136651039123535,0.8702213168144226,0.5077129602432251,2.9689407348632812,1.1956928968429565,1.7732477188110352,0.6223958134651184,0.4752604067325592
1.8239232301712036,0.3297865688800812,1.4941368103027344,0.8926894664764404,0.5358819365501404,3.4450628757476807,1.5045795440673828,1.9404834508895874,0.5481770634651184,0.38671875
1.6718404293060303,0.2882823944091797,1.3835580348968506,0.9111334681510925,0.5751173496246338,4.757328033447266,2.48811411857605,2.269213914871216,0.3203125,0.3125
1.6005539894104004,0.266928493976593,1.3336251974105835,0.9097920656204224,0.5918846130371094,4.6582865715026855,2.295301914215088,2.3629841804504395,0.3619791567325592,0.31640625
1.5004388093948364,0.22877824306488037,1.2716606855392456,0.9208585023880005,0.6076458692550659,4.427305698394775,2.060317277908325,2.366988182067871,0.41015625,0.3268229067325592
1.4329328536987305,0.2136925756931305,1.2192401885986328,0.9305834770202637,0.615358829498291,3.4395389556884766,1.3688040971755981,2.070734977722168,0.5533854365348816,0.3541666567325592
1.3179503679275513,0.19179747998714447,1.126152753829956,0.9329309463500977,0.6341381669044495,2.9493587017059326,1.0780428647994995,1.871315836906433,0.6614583134651184,0.4153645932674408
1.3354614973068237,0.20153041183948517,1.1339311599731445,0.9329309463500977,0.6304493546485901,2.1475894451141357,0.6621449589729309,1.485444188117981,0.78125,0.5416666865348816
1.2839305400848389,0.1958852857351303,1.0880454778671265,0.9369550347328186,0.650905430316925,2.031351327896118,0.4988783299922943,1.532473087310791,0.84765625,0.5377604365348816
1.2583916187286377,0.18509049713611603,1.0733013153076172,0.9339369535446167,0.650905430316925,1.8490899801254272,0.360632061958313,1.4884577989578247,0.8893229365348816,0.56640625
1.1720118522644043,0.14370734989643097,1.0283043384552002,0.951374888420105,0.6753856539726257,1.3453515768051147,0.2644919455051422,1.0808595418930054,0.9036458134651184,0.6588541865348816
1.1651685237884521,0.1664847433567047,0.998683750629425,0.9466800689697266,0.674714982509613,1.5278602838516235,0.2700140178203583,1.2578463554382324,0.91015625,0.62109375
1.1394028663635254,0.1502811461687088,0.9891217947006226,0.9543930292129517,0.6847752928733826,1.4992886781692505,0.23407022655010223,1.2652183771133423,0.921875,0.6080729365348816
1.0657492876052856,0.13339592516422272,0.9323532581329346,0.9527162909507751,0.7002012133598328,1.2246003150939941,0.16719083487987518,1.057409405708313,0.9309895634651184,0.6640625
0.9992918372154236,0.10055557638406754,0.8987361788749695,0.9631119966506958,0.7095908522605896,1.1672543287277222,0.16528546810150146,1.0019688606262207,0.9375,0.67578125
0.9524484872817993,0.10505734384059906,0.8473912477493286,0.9657947421073914,0.7219986319541931,1.1480437517166138,0.14324359595775604,1.0048002004623413,0.9505208134651184,0.6770833134651184
0.984973132610321,0.10568913072347641,0.8792840838432312,0.9594231843948364,0.7139503955841064,1.2343188524246216,0.13394971191883087,1.1003690958023071,0.94921875,0.6549479365348816
