loss,master_output_loss,sub_output_loss,master_output_categorical_accuracy,sub_output_categorical_accuracy,val_loss,val_master_output_loss,val_sub_output_loss,val_master_output_categorical_accuracy,val_sub_output_categorical_accuracy
3.6760780811309814,1.0115443468093872,2.664534091949463,0.662109375,0.2643229067325592,4.8864970207214355,2.1695730686187744,2.716923475265503,0.5572916865348816,0.2578125
2.1837003231048584,0.41473644971847534,1.7689638137817383,0.8602222800254822,0.49006399512290955,3.92083477973938,1.3351879119873047,2.585646867752075,0.6184895634651184,0.2473958283662796
1.79534113407135,0.3010551929473877,1.494286060333252,0.9016503691673279,0.567531168460846,2.7859716415405273,0.7772071361541748,2.0087645053863525,0.67578125,0.3984375
1.5193613767623901,0.22791048884391785,1.2914507389068604,0.9259009957313538,0.6150218844413757,2.1423425674438477,0.5291724801063538,1.6131700277328491,0.7916666865348816,0.5377604365348816
1.3376222848892212,0.1827399581670761,1.1548821926116943,0.9373526573181152,0.6490401029586792,1.5900177955627441,0.304861843585968,1.2851558923721313,0.8984375,0.6432291865348816
1.257453441619873,0.16148978471755981,1.0959635972976685,0.9457730054855347,0.6675648093223572,1.4640902280807495,0.2454589605331421,1.2186312675476074,0.9166666865348816,0.6614583134651184
1.1149718761444092,0.15126173198223114,0.9637101292610168,0.9474570751190186,0.6975412368774414,1.295732855796814,0.19010920822620392,1.1056236028671265,0.94140625,0.6783854365348816
1.0570558309555054,0.11830022186040878,0.9387555718421936,0.95890873670578,0.7217918634414673,1.262818455696106,0.18044833838939667,1.0823700428009033,0.94921875,0.66015625
0.9009469151496887,0.09105352312326431,0.8098933100700378,0.96968674659729,0.7517682909965515,1.1285009384155273,0.17235209047794342,0.9561488032341003,0.9544270634651184,0.7096354365348816
0.8596068024635315,0.07642972469329834,0.7831770777702332,0.9747389554977417,0.755810022354126,1.1007047891616821,0.1495952010154724,0.9511095881462097,0.9544270634651184,0.71484375
0.8482730388641357,0.08635979145765305,0.7619132995605469,0.9733917117118835,0.7585045695304871,0.9882486462593079,0.12796880304813385,0.8602798581123352,0.9635416865348816,0.7213541865348816
0.7835807204246521,0.06996752321720123,0.7136131525039673,0.9767598509788513,0.7733243703842163,0.9111782908439636,0.11741498857736588,0.7937632203102112,0.9635416865348816,0.7408854365348816
0.7013261914253235,0.054432328790426254,0.6468938589096069,0.9851801991462708,0.7992590069770813,0.9245090484619141,0.11132227629423141,0.8131868243217468,0.9661458134651184,0.7369791865348816
0.6837654709815979,0.05342948064208031,0.6303359866142273,0.9851801991462708,0.796564519405365,0.8971550464630127,0.11469712853431702,0.7824578881263733,0.96484375,0.7408854365348816
0.6090752482414246,0.048905376344919205,0.5601699352264404,0.9834961295127869,0.8258672952651978,0.8944266438484192,0.11426221579313278,0.7801644802093506,0.9713541865348816,0.7395833134651184
0.5767061114311218,0.04196923226118088,0.5347368717193604,0.9885483384132385,0.8292354345321655,0.9161531329154968,0.1129099503159523,0.803243100643158,0.9674479365348816,0.75
0.5731160640716553,0.048833057284355164,0.5242829322814941,0.984843373298645,0.8305826783180237,0.841053307056427,0.11446823924779892,0.7265850901603699,0.9674479365348816,0.76171875
0.49971094727516174,0.03597699850797653,0.463733971118927,0.9909060001373291,0.8514651656150818,0.9286534190177917,0.12244465202093124,0.8062086701393127,0.9609375,0.7552083134651184
0.46814584732055664,0.03713175281882286,0.43101412057876587,0.9868642687797546,0.858875036239624,0.9420814514160156,0.13152050971984863,0.8105608820915222,0.9622395634651184,0.7552083134651184
0.4355013966560364,0.031932517886161804,0.4035688638687134,0.9905692338943481,0.8743684887886047,0.8614578247070312,0.12810508906841278,0.7333528399467468,0.9635416865348816,0.76953125
