loss,master_output_loss,sub_output_loss,master_output_categorical_accuracy,sub_output_categorical_accuracy,val_loss,val_master_output_loss,val_sub_output_loss,val_master_output_categorical_accuracy,val_sub_output_categorical_accuracy
3.600923538208008,0.9767858386039734,2.624138355255127,0.666015625,0.2740885317325592,4.042555332183838,1.7124853134155273,2.3300702571868896,0.5455729365348816,0.2877604067325592
2.095688581466675,0.39400508999824524,1.701683521270752,0.8639272451400757,0.5025261044502258,3.7305164337158203,1.3242096900939941,2.4063069820404053,0.5338541865348816,0.3151041567325592
1.7749661207199097,0.2908713221549988,1.4840946197509766,0.8959245681762695,0.5557426810264587,2.6362240314483643,0.5948730707168579,2.0413506031036377,0.7864583134651184,0.3971354067325592
1.4572314023971558,0.20731665194034576,1.249914526939392,0.925564169883728,0.6244526505470276,1.8722901344299316,0.36067357659339905,1.511616587638855,0.9010416865348816,0.5651041865348816
1.3141200542449951,0.17584627866744995,1.1382735967636108,0.9386999011039734,0.6594812870025635,1.5058690309524536,0.24902455508708954,1.2568445205688477,0.9348958134651184,0.65234375
1.2027206420898438,0.14394381642341614,1.0587767362594604,0.9538565278053284,0.6749747395515442,1.2927818298339844,0.19935880601406097,1.0934230089187622,0.9427083134651184,0.6770833134651184
1.1340616941452026,0.1301991492509842,1.0038626194000244,0.9555405974388123,0.6894577145576477,1.1710282564163208,0.15364772081375122,1.0173805952072144,0.9609375,0.7174479365348816
1.0152208805084229,0.10814260691404343,0.9070783853530884,0.9622768759727478,0.7140451073646545,0.9980279803276062,0.13960674405097961,0.8584211468696594,0.9583333134651184,0.7213541865348816
0.9117662906646729,0.09677617251873016,0.8149901628494263,0.9680026769638062,0.7399798035621643,0.9976100921630859,0.1335887312889099,0.8640213012695312,0.9583333134651184,0.72265625
0.8655387163162231,0.08533920347690582,0.7801995277404785,0.9750757813453674,0.7551364302635193,0.8934127688407898,0.12682844698429108,0.7665842175483704,0.95703125,0.7578125
0.7908223271369934,0.08447404205799103,0.706348180770874,0.9700235724449158,0.7726507186889648,0.903597891330719,0.11633569002151489,0.7872622013092041,0.96484375,0.7434895634651184
0.734893798828125,0.07798867672681808,0.6569051146507263,0.9720444679260254,0.7915123105049133,0.8471499085426331,0.11919969320297241,0.7279501557350159,0.9622395634651184,0.76953125
0.6759064793586731,0.05498601123690605,0.6209205985069275,0.9838329553604126,0.8009430766105652,0.8410343527793884,0.1069510355591774,0.7340832352638245,0.9661458134651184,0.7578125
0.6327918171882629,0.057136353105306625,0.575655460357666,0.9804648160934448,0.8130683898925781,0.8522340655326843,0.10908754914999008,0.7431464791297913,0.9661458134651184,0.76171875
0.5724576711654663,0.04671347886323929,0.5257442593574524,0.9861906170845032,0.8326035737991333,0.8359223008155823,0.11491506546735764,0.7210071682929993,0.96484375,0.765625
0.5605587363243103,0.04438821226358414,0.5161705017089844,0.9882115125656128,0.8326035737991333,0.8148438930511475,0.1115121841430664,0.7033316493034363,0.96484375,0.78515625
0.5145200490951538,0.040735989809036255,0.47378408908843994,0.9888851642608643,0.8501178622245789,0.793441116809845,0.10101018100976944,0.6924310326576233,0.9739583134651184,0.7682291865348816
0.4842442572116852,0.03939283639192581,0.4448513984680176,0.989558756351471,0.8450656533241272,0.8056047558784485,0.10206741839647293,0.7035374045372009,0.9674479365348816,0.7734375
0.4329806864261627,0.0349297858774662,0.39805084466934204,0.989558756351471,0.8686426281929016,0.8099794983863831,0.10135147720575333,0.7086279988288879,0.9713541865348816,0.77734375
0.38982707262039185,0.03706970810890198,0.3527573347091675,0.9915796518325806,0.8767261505126953,0.8019835352897644,0.11506298184394836,0.6869204640388489,0.97265625,0.7786458134651184
